"","Codigo","Companhia","Ano","Remuneração.Média"
"3117",598,"FINANCEIRA ALFA S.A.- C.F.I","2017",3030585.13333333
"3118",598,"FINANCEIRA ALFA S.A.- C.F.I","2016",3228576.77266667
"3119",598,"FINANCEIRA ALFA S.A.- C.F.I","2015",3052094.56666667
"3120",598,"FINANCEIRA ALFA S.A.- C.F.I","2014",3013934.72266667
"3121",598,"FINANCEIRA ALFA S.A.- C.F.I","2013",2919658.93333333
"3122",598,"FINANCEIRA ALFA S.A.- C.F.I","2012",2004001.83833333
"3123",598,"FINANCEIRA ALFA S.A.- C.F.I","2011",1878611.75
"3124",598,"FINANCEIRA ALFA S.A.- C.F.I","2010",1776736
"3125",599,"GERDAU S.A.","2017",5204147.60066667
"3126",599,"GERDAU S.A.","2016",822585.858333333
"3127",599,"GERDAU S.A.","2015",872283.536869369
"3128",599,"GERDAU S.A.","2014",774864.803125429
"3129",599,"GERDAU S.A.","2013",631923.744659498
"3130",599,"GERDAU S.A.","2012",686911.834890966
"3131",599,"GERDAU S.A.","2011",640607.964762563
"3132",599,"GERDAU S.A.","2010",1699497.54791895
"3133",600,"CIA SIDERURGICA NACIONAL","2017",9928761.66346154
"3134",600,"CIA SIDERURGICA NACIONAL","2016",8477713.75848517
"3135",600,"CIA SIDERURGICA NACIONAL","2015",11522974.9192721
"3136",600,"CIA SIDERURGICA NACIONAL","2014",10765590.5842699
"3137",600,"CIA SIDERURGICA NACIONAL","2013",10638062.7050554
"3138",600,"CIA SIDERURGICA NACIONAL","2012",8981020.88835534
"3139",600,"CIA SIDERURGICA NACIONAL","2011",8753963.01728296
"3140",600,"CIA SIDERURGICA NACIONAL","2010",8546903.15415221
"3141",601,"SOUZA CRUZ SA","2014",3120853.75541667
"3142",601,"SOUZA CRUZ SA","2013",3359486.28777778
"3143",601,"SOUZA CRUZ SA","2012",3077984.18450595
"3144",601,"SOUZA CRUZ SA","2011",3126740.3225
"3145",601,"SOUZA CRUZ SA","2010",2170996.31944444
"3146",602,"CIA TECIDOS SANTANENSE","2017",660393.603555556
"3147",602,"CIA TECIDOS SANTANENSE","2016",511333.333333333
"3148",602,"CIA TECIDOS SANTANENSE","2015",488000
"3149",602,"CIA TECIDOS SANTANENSE","2014",514800
"3150",602,"CIA TECIDOS SANTANENSE","2013",499822.222222222
"3151",602,"CIA TECIDOS SANTANENSE","2012",437644.444444444
"3152",602,"CIA TECIDOS SANTANENSE","2011",390066.666666667
"3153",602,"CIA TECIDOS SANTANENSE","2010",327466.666666667
"3154",603,"KARSTEN SA","2017",1253853.61080074
"3155",603,"KARSTEN SA","2016",1153007.51666667
"3156",603,"KARSTEN SA","2015",1055620.15933333
"3157",603,"KARSTEN SA","2014",1079084.45238095
"3158",603,"KARSTEN SA","2013",1063606
"3159",603,"KARSTEN SA","2012",1063606
"3160",603,"KARSTEN SA","2011",751499.5
"3161",603,"KARSTEN SA","2010",775408.75
"3162",604,"VALE S.A.","2017",29488527.6069744
"3163",604,"VALE S.A.","2016",21824367.2654762
"3164",604,"VALE S.A.","2015",10838206.303
"3165",604,"VALE S.A.","2014",9659552.18072368
"3166",604,"VALE S.A.","2013",8064774.64888158
"3167",604,"VALE S.A.","2012",13628378.0066667
"3168",604,"VALE S.A.","2011",11998031.7460317
"3169",604,"VALE S.A.","2010",10899557.3727273
"3170",605,"ELEKEIROZ S/A","2017",3417833.33333333
"3171",605,"ELEKEIROZ S/A","2016",2200000
"3172",605,"ELEKEIROZ S/A","2015",2197333.33333333
"3173",605,"ELEKEIROZ S/A","2014",1569550.3003003
"3174",605,"ELEKEIROZ S/A","2013",2062105.48048048
"3175",605,"ELEKEIROZ S/A","2012",2315285.71428571
"3176",605,"ELEKEIROZ S/A","2011",2190629.62962963
"3177",605,"ELEKEIROZ S/A","2010",2856466.66666667
"3178",607,"GRAZZIOTIN SA","2017",963050
"3179",607,"GRAZZIOTIN SA","2016",1237067.53333333
"3180",607,"GRAZZIOTIN SA","2015",1265111.53333333
"3181",607,"GRAZZIOTIN SA","2014",942804.733333333
"3182",607,"GRAZZIOTIN SA","2013",985073.6
"3183",607,"GRAZZIOTIN SA","2012",975896
"3184",607,"GRAZZIOTIN SA","2011",909791.578231293
"3185",607,"GRAZZIOTIN SA","2010",980470
"3186",608,"CONFAB INDUSTRIAL SA","2010",1403436.85130628
"3187",609,"GUARARAPES CONFECÇÕES SA","2017",965218.136666667
"3188",609,"GUARARAPES CONFECÇÕES SA","2016",1965622.235
"3189",609,"GUARARAPES CONFECÇÕES SA","2015",1555497.25666667
"3190",609,"GUARARAPES CONFECÇÕES SA","2014",1866260.72
"3191",609,"GUARARAPES CONFECÇÕES SA","2013",1970694.72333333
"3192",609,"GUARARAPES CONFECÇÕES SA","2012",1970062.51
"3193",609,"GUARARAPES CONFECÇÕES SA","2011",1857510
"3194",609,"GUARARAPES CONFECÇÕES SA","2010",1837692
"3195",610,"CONSERVAS ODERICH SA","2017",1707266
"3196",610,"CONSERVAS ODERICH SA","2016",627663.113333333
"3197",610,"CONSERVAS ODERICH SA","2015",1192494.33333333
"3198",610,"CONSERVAS ODERICH SA","2014",518666.666666667
"3199",610,"CONSERVAS ODERICH SA","2013",257920
"3200",610,"CONSERVAS ODERICH SA","2012",474643
"3201",610,"CONSERVAS ODERICH SA","2011",202176
"3202",610,"CONSERVAS ODERICH SA","2010",202176
"3203",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2017",869921.833333333
"3204",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2016",900127.666666667
"3205",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2015",924780.833333333
"3206",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2014",875515.193333333
"3207",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2013",763602.483333333
"3208",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2012",709495.6
"3209",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2011",490127.666666667
"3210",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2010",554646.166666667
"3211",612,"CONST ADOLPHO LINDENBERG SA","2017",348599.2
"3212",612,"CONST ADOLPHO LINDENBERG SA","2016",1415000
"3213",612,"CONST ADOLPHO LINDENBERG SA","2015",1415000
"3214",612,"CONST ADOLPHO LINDENBERG SA","2014",1415000
"3215",612,"CONST ADOLPHO LINDENBERG SA","2013",33333.3333333333
"3216",612,"CONST ADOLPHO LINDENBERG SA","2012",33400
"3217",612,"CONST ADOLPHO LINDENBERG SA","2011",33400
"3218",612,"CONST ADOLPHO LINDENBERG SA","2010",2e+05
"3219",614,"CONST LIX DA CUNHA SA","2016",414000
"3220",614,"CONST LIX DA CUNHA SA","2015",414000
"3221",614,"CONST LIX DA CUNHA SA","2014",660000
"3222",614,"CONST LIX DA CUNHA SA","2013",298560
"3223",614,"CONST LIX DA CUNHA SA","2012",298560
"3224",614,"CONST LIX DA CUNHA SA","2011",222870
"3225",614,"CONST LIX DA CUNHA SA","2010",483333.333333333
"3226",615,"MENDES JUNIOR ENGENHARIA SA","2017",60000
"3227",615,"MENDES JUNIOR ENGENHARIA SA","2016",320000
"3228",615,"MENDES JUNIOR ENGENHARIA SA","2015",320000
"3229",615,"MENDES JUNIOR ENGENHARIA SA","2014",1011464.48833333
"3230",615,"MENDES JUNIOR ENGENHARIA SA","2013",1011204.91833333
"3231",615,"MENDES JUNIOR ENGENHARIA SA","2012",807919.235
"3232",615,"MENDES JUNIOR ENGENHARIA SA","2011",662535.06
"3233",615,"MENDES JUNIOR ENGENHARIA SA","2010",854580.369090909
"3234",616,"BRASKEM S.A.","2017",9906405.31571429
"3235",616,"BRASKEM S.A.","2016",6494987.55818182
"3236",616,"BRASKEM S.A.","2015",5939267.18
"3237",616,"BRASKEM S.A.","2014",5524639.12987013
"3238",616,"BRASKEM S.A.","2013",4213518.79848148
"3239",616,"BRASKEM S.A.","2012",4184033.15277922
"3240",616,"BRASKEM S.A.","2011",4067735.50857143
"3241",616,"BRASKEM S.A.","2010",3863787.54714286
"3242",617,"CORREA RIBEIRO SA COM IND","2017",8e+05
"3243",617,"CORREA RIBEIRO SA COM IND","2016",8e+05
"3244",617,"CORREA RIBEIRO SA COM IND","2015",8e+05
"3245",617,"CORREA RIBEIRO SA COM IND","2014",8e+05
"3246",617,"CORREA RIBEIRO SA COM IND","2013",8e+05
"3247",617,"CORREA RIBEIRO SA COM IND","2012",8e+05
"3248",617,"CORREA RIBEIRO SA COM IND","2011",420000
"3249",617,"CORREA RIBEIRO SA COM IND","2010",240000
"3250",618,"DOHLER S.A.","2017",795500
"3251",618,"DOHLER S.A.","2016",876933.333333333
"3252",618,"DOHLER S.A.","2015",756166.666666667
"3253",618,"DOHLER S.A.","2014",686833.333333333
"3254",618,"DOHLER S.A.","2013",639166.666666667
"3255",618,"DOHLER S.A.","2012",597000
"3256",618,"DOHLER S.A.","2011",554000
"3257",618,"DOHLER S.A.","2010",516333.333333333
"3258",619,"RAIA DROGASIL S.A.","2017",7504872.61838853
"3259",619,"RAIA DROGASIL S.A.","2016",7182105.85122411
"3260",619,"RAIA DROGASIL S.A.","2015",5337544.65277778
"3261",619,"RAIA DROGASIL S.A.","2014",2686972.22222222
"3262",619,"RAIA DROGASIL S.A.","2013",3204861.11111111
"3263",619,"RAIA DROGASIL S.A.","2012",2792193.5483871
"3264",619,"RAIA DROGASIL S.A.","2011",2859428.57142857
"3265",619,"RAIA DROGASIL S.A.","2010",3430125
"3266",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2017",982031.621666667
"3267",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2016",943988.776666667
"3268",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2015",906674.685
"3269",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2014",898922.293333333
"3270",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2013",903381.386666667
"3271",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2012",954156.333333333
"3272",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2011",828599.333333333
"3273",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2010",866821.263333333
"3274",621,"ELECTRO AÇO ALTONA S/A","2017",0
"3275",621,"ELECTRO AÇO ALTONA S/A","2016",1170000
"3276",621,"ELECTRO AÇO ALTONA S/A","2015",1644333.52533333
"3277",621,"ELECTRO AÇO ALTONA S/A","2014",1807666.85866667
"3278",621,"ELECTRO AÇO ALTONA S/A","2013",1585055.36666667
"3279",621,"ELECTRO AÇO ALTONA S/A","2012",1585055.36666667
"3280",621,"ELECTRO AÇO ALTONA S/A","2011",1306666.66666667
"3281",621,"ELECTRO AÇO ALTONA S/A","2010",1505666.66666667
"3282",622,"WEG SA","2017",923771.428571429
"3283",622,"WEG SA","2016",868311.111111111
"3284",622,"WEG SA","2015",818484.427986747
"3285",622,"WEG SA","2014",594890.937019969
"3286",622,"WEG SA","2013",618055.489721605
"3287",622,"WEG SA","2012",516345.459236326
"3288",622,"WEG SA","2011",578634.289439374
"3289",622,"WEG SA","2010",612121.212121212
"3290",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2017",1071011.28625
"3291",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2016",1236625.45771429
"3292",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2015",992277.97125
"3293",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2014",912858.875
"3294",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2013",1344366.27777778
"3295",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2012",868381.465
"3296",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2011",914951.190476191
"3297",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2010",914951.190476191
"3298",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2017",2496323.58674464
"3299",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2016",2338472.76688453
"3300",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2015",1929309.52380952
"3301",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2014",2015163.7962963
"3302",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2013",2274249.59742351
"3303",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2012",3119115.15670736
"3304",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2011",2703714.28571429
"3305",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2010",2386571.42857143
"3306",625,"EUCATEX SA IND E COMERCIO","2017",1898260.79228571
"3307",625,"EUCATEX SA IND E COMERCIO","2016",2846067.12561905
"3308",625,"EUCATEX SA IND E COMERCIO","2015",2900851.03809524
"3309",625,"EUCATEX SA IND E COMERCIO","2014",3114640.59190476
"3310",625,"EUCATEX SA IND E COMERCIO","2013",2935213.82761905
"3311",625,"EUCATEX SA IND E COMERCIO","2012",2040903.13285714
"3312",625,"EUCATEX SA IND E COMERCIO","2011",1812219.38571429
"3313",625,"EUCATEX SA IND E COMERCIO","2010",3324333.33333333
"3314",626,"MASSA FALIDA DA FÁBRICA DE TECIDOS CARLOS RENAUX S.A.","2010",698684.666666667
"3315",628,"VICUNHA TEXTIL SA","2012",2558333.33333333
"3316",628,"VICUNHA TEXTIL SA","2011",2225833.33333333
"3317",628,"VICUNHA TEXTIL SA","2010",2205572.99
"3318",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2017",31792666.6666667
"3319",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2013",609037.38
"3320",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2012",57403670
"3321",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2011",577243.333333333
"3322",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2010",5873031.66666667
"3323",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2017",324105.22
"3324",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2016",337825.6
"3325",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2015",488738.4
"3326",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2014",338696
"3327",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2013",166068.857142857
"3328",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2012",247100.529047619
"3329",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2011",265653.333333333
"3330",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2010",241100
"3331",632,"FORJAS TAURUS SA","2017",1707504.64
"3332",632,"FORJAS TAURUS SA","2016",2563231.21666667
"3333",632,"FORJAS TAURUS SA","2015",2955888.06666667
"3334",632,"FORJAS TAURUS SA","2014",3433651.88666667
"3335",632,"FORJAS TAURUS SA","2013",2282667.62760181
"3336",632,"FORJAS TAURUS SA","2012",2735515.2
"3337",632,"FORJAS TAURUS SA","2011",3223827.52470588
"3338",632,"FORJAS TAURUS SA","2010",2603063.93571429
"3339",633,"FRAS-LE SA","2017",2074700.53083333
"3340",633,"FRAS-LE SA","2016",2296856.869
"3341",633,"FRAS-LE SA","2015",2246999.45533333
"3342",633,"FRAS-LE SA","2014",2121707.345
"3343",633,"FRAS-LE SA","2013",1922101.64928571
"3344",633,"FRAS-LE SA","2012",1183573.76983333
"3345",634,"TUPY SA","2017",5419997.32861111
"3346",634,"TUPY SA","2016",5284512.62213532
"3347",634,"TUPY SA","2015",4105260.35244444
"3348",634,"TUPY SA","2014",3270692.73111111
"3349",634,"TUPY SA","2013",3192938.59582011
"3350",634,"TUPY SA","2012",2901481.42857143
"3351",634,"TUPY SA","2011",2054651.42857143
"3352",634,"TUPY SA","2010",1717011.42857143
"3353",636,"VIA VAREJO S.A.","2017",10445734.3261513
"3354",636,"VIA VAREJO S.A.","2016",5250629.23492063
"3355",636,"VIA VAREJO S.A.","2015",4733663.21505376
"3356",636,"VIA VAREJO S.A.","2014",4659206.44444444
"3357",636,"VIA VAREJO S.A.","2013",3395681.09708333
"3358",636,"VIA VAREJO S.A.","2012",5428624
"3359",636,"VIA VAREJO S.A.","2011",5223780.97666667
"3360",636,"VIA VAREJO S.A.","2010",3444697.51416667
"3361",638,"HOTEIS OTHON SA","2017",365412.266666667
"3362",638,"HOTEIS OTHON SA","2016",350418.32
"3363",638,"HOTEIS OTHON SA","2015",987872.491666667
"3364",638,"HOTEIS OTHON SA","2014",1051854.105
"3365",638,"HOTEIS OTHON SA","2013",961824.57
"3366",638,"HOTEIS OTHON SA","2012",938736.243333333
"3367",638,"HOTEIS OTHON SA","2011",839618.975
"3368",638,"HOTEIS OTHON SA","2010",906698
"3369",640,"BAHEMA SA","2017",319831.025714286
"3370",640,"BAHEMA SA","2016",626666.666666667
"3371",640,"BAHEMA SA","2015",337500
"3372",640,"BAHEMA SA","2014",162500
"3373",640,"BAHEMA SA","2013",133012.08375
"3374",640,"BAHEMA SA","2012",6343750
"3375",640,"BAHEMA SA","2011",193750
"3376",640,"BAHEMA SA","2010",137500
"3377",641,"INDÚSTRIAS ROMI S.A.","2017",909815.54675
"3378",641,"INDÚSTRIAS ROMI S.A.","2016",937297.443666667
"3379",641,"INDÚSTRIAS ROMI S.A.","2015",856618.12475695
"3380",641,"INDÚSTRIAS ROMI S.A.","2014",735801.32034632
"3381",641,"INDÚSTRIAS ROMI S.A.","2013",732476.754372294
"3382",641,"INDÚSTRIAS ROMI S.A.","2012",771016.273809524
"3383",641,"INDÚSTRIAS ROMI S.A.","2011",1071196.03125
"3384",641,"INDÚSTRIAS ROMI S.A.","2010",1071292.88690476
"3385",642,"TÊXTIL RENAUXVIEW S/A","2017",756593.22
"3386",642,"TÊXTIL RENAUXVIEW S/A","2016",738067.1
"3387",642,"TÊXTIL RENAUXVIEW S/A","2015",850379.345
"3388",642,"TÊXTIL RENAUXVIEW S/A","2014",898198.736
"3389",642,"TÊXTIL RENAUXVIEW S/A","2013",742759
"3390",642,"TÊXTIL RENAUXVIEW S/A","2012",592271
"3391",642,"TÊXTIL RENAUXVIEW S/A","2011",592271
"3392",642,"TÊXTIL RENAUXVIEW S/A","2010",592271
"3393",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2013",536099.175
"3394",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2012",178315.0725
"3395",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2011",205602
"3396",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2010",491297.046666667
"3397",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2017",5432079.17235173
"3398",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2016",4577753.33333333
"3399",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2015",6347443.33333333
"3400",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2014",6318643.33333333
"3401",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2013",6856322.33333333
"3402",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2012",4591496.04166667
"3403",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2011",4665351.875
"3404",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2010",4046900
"3405",645,"JOAO FORTES ENGENHARIA SA","2017",1625000
"3406",645,"JOAO FORTES ENGENHARIA SA","2016",915529.852
"3407",645,"JOAO FORTES ENGENHARIA SA","2015",882930.134
"3408",645,"JOAO FORTES ENGENHARIA SA","2014",822483.326
"3409",645,"JOAO FORTES ENGENHARIA SA","2013",775783.932
"3410",645,"JOAO FORTES ENGENHARIA SA","2012",775783.932
"3411",645,"JOAO FORTES ENGENHARIA SA","2011",2551903.114
"3412",645,"JOAO FORTES ENGENHARIA SA","2010",2401751.932
"3413",646,"KEPLER WEBER SA","2017",1075127.82666667
"3414",646,"KEPLER WEBER SA","2016",2554477.07690476
"3415",646,"KEPLER WEBER SA","2015",1722537.43833333
"3416",646,"KEPLER WEBER SA","2014",1785008.95
"3417",646,"KEPLER WEBER SA","2013",1642720.91666667
"3418",646,"KEPLER WEBER SA","2012",1393154.76190476
"3419",646,"KEPLER WEBER SA","2011",1314261.9047619
"3420",646,"KEPLER WEBER SA","2010",982600
"3421",0,"LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia)","2011",262977.295
"3422",0,"LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia)","2010",239330
"3423",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2017",2687088.24486111
"3424",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2016",2496193.16666667
"3425",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2015",2239719.06864802
"3426",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2014",2203826.55749806
"3427",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2013",0
"3428",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2012",1579163.34166795
"3429",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2011",1234843.41901408
"3430",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2010",1453444.64264065
"3431",649,"LOJAS AMERICANAS SA","2017",5855487.71666667
"3432",649,"LOJAS AMERICANAS SA","2016",5157585.575
"3433",649,"LOJAS AMERICANAS SA","2015",4517140
"3434",649,"LOJAS AMERICANAS SA","2014",4091837.25
"3435",649,"LOJAS AMERICANAS SA","2013",3912083.33333333
"3436",649,"LOJAS AMERICANAS SA","2012",3400956.0131169
"3437",649,"LOJAS AMERICANAS SA","2011",3493536.67857143
"3438",649,"LOJAS AMERICANAS SA","2010",3268666.91090978
"3439",650,"LOJAS HERING SA","2017",78333.3333333333
"3440",650,"LOJAS HERING SA","2016",52368.97
"3441",650,"LOJAS HERING SA","2015",73533.3333333333
"3442",650,"LOJAS HERING SA","2014",86300
"3443",650,"LOJAS HERING SA","2013",83000
"3444",650,"LOJAS HERING SA","2012",62433.3333333333
"3445",650,"LOJAS HERING SA","2011",38216.3566666667
"3446",650,"LOJAS HERING SA","2010",44990.6666666667
"3447",651,"LOJAS RENNER SA","2017",7241833.33333333
"3448",651,"LOJAS RENNER SA","2016",6091628.42833333
"3449",651,"LOJAS RENNER SA","2015",5331683.08666667
"3450",651,"LOJAS RENNER SA","2014",5801482.6852381
"3451",651,"LOJAS RENNER SA","2013",5743315.54214286
"3452",651,"LOJAS RENNER SA","2012",3776563.55928571
"3453",651,"LOJAS RENNER SA","2011",3746204.12055556
"3454",651,"LOJAS RENNER SA","2010",4207361.52985507
"3455",652,"TREVISA  INVESTIMENTOS SA","2017",331293.1
"3456",652,"TREVISA  INVESTIMENTOS SA","2016",395900
"3457",652,"TREVISA  INVESTIMENTOS SA","2015",255646.1
"3458",652,"TREVISA  INVESTIMENTOS SA","2014",315871.1
"3459",652,"TREVISA  INVESTIMENTOS SA","2013",295710
"3460",652,"TREVISA  INVESTIMENTOS SA","2012",246441.9
"3461",652,"TREVISA  INVESTIMENTOS SA","2011",194698.3
"3462",652,"TREVISA  INVESTIMENTOS SA","2010",195300
"3463",653,"MANGELS INDUSTRIAL S.A.","2017",2288756.3
"3464",653,"MANGELS INDUSTRIAL S.A.","2016",2476500.75
"3465",653,"MANGELS INDUSTRIAL S.A.","2013",1606483.94777911
"3466",653,"MANGELS INDUSTRIAL S.A.","2012",2419594.51342812
"3467",653,"MANGELS INDUSTRIAL S.A.","2011",1298060.75433769
"3468",653,"MANGELS INDUSTRIAL S.A.","2010",1637574.66666667
"3469",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2017",630481.9725
"3470",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2016",645771.168333333
"3471",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2015",597131.68
"3472",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2014",542161.416666667
"3473",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2013",464003.678333333
"3474",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2012",462478.435
"3475",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2011",407632.3
"3476",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2010",373406.33
"3477",655,"MARCOPOLO SA","2017",5062516.66666667
"3478",655,"MARCOPOLO SA","2016",4037214.23986928
"3479",655,"MARCOPOLO SA","2015",3582413.33333333
"3480",655,"MARCOPOLO SA","2014",3871799.09
"3481",655,"MARCOPOLO SA","2013",3300947.21320286
"3482",655,"MARCOPOLO SA","2012",3300947.21320286
"3483",655,"MARCOPOLO SA","2011",3368087.93607143
"3484",655,"MARCOPOLO SA","2010",3297596.04990476
"3485",656,"MARISOL SA","2011",488700
"3486",656,"MARISOL SA","2010",328500
"3487",657,"MERCANTIL DO BR FINC SA CFI","2017",712242.793333333
"3488",657,"MERCANTIL DO BR FINC SA CFI","2016",620933.333333333
"3489",657,"MERCANTIL DO BR FINC SA CFI","2014",81600
"3490",657,"MERCANTIL DO BR FINC SA CFI","2013",452266.666666667
"3491",657,"MERCANTIL DO BR FINC SA CFI","2012",512099.976190476
"3492",657,"MERCANTIL DO BR FINC SA CFI","2011",103328.571428571
"3493",657,"MERCANTIL DO BR FINC SA CFI","2010",440000
"3494",658,"MAHLE METAL LEVE S.A.","2017",2796692.83066667
"3495",658,"MAHLE METAL LEVE S.A.","2016",3078311.28433333
"3496",658,"MAHLE METAL LEVE S.A.","2015",3237319.57361111
"3497",658,"MAHLE METAL LEVE S.A.","2014",2374895.25916667
"3498",658,"MAHLE METAL LEVE S.A.","2013",2016799.17583333
"3499",658,"MAHLE METAL LEVE S.A.","2012",1804782.76825758
"3500",658,"MAHLE METAL LEVE S.A.","2011",1973146.965
"3501",658,"MAHLE METAL LEVE S.A.","2010",1683443.16703911
"3502",659,"METALGRAFICA IGUACU SA","2017",110416666.666667
"3503",659,"METALGRAFICA IGUACU SA","2016",112987200
"3504",659,"METALGRAFICA IGUACU SA","2015",56081792
"3505",659,"METALGRAFICA IGUACU SA","2014",1359344.52
"3506",659,"METALGRAFICA IGUACU SA","2013",110521776
"3507",659,"METALGRAFICA IGUACU SA","2012",1013961.06
"3508",659,"METALGRAFICA IGUACU SA","2011",909729.666666667
"3509",659,"METALGRAFICA IGUACU SA","2010",622406.545
"3510",660,"METALURGICA DUQUE SA - EM RECUPERAÇÃO JUDICIAL","2012",1.43e+08
"3511",661,"METALURGICA GERDAU SA","2017",659228.735618857
