"","Codigo","Companhia","Ano","Diretor","Tempo.de.Mandato..Anos."
"1089",219,"CAIANDA PARTICIPAÇÕES SA","2014","Eduardo Alcalay",2
"1090",220,"LIQ PARTICIPAÇÕES S.A.","2017","Marcelo Luiz Dias Chianello",1
"1091",220,"LIQ PARTICIPAÇÕES S.A.","2016","Nelson Armbrust",2
"1092",220,"LIQ PARTICIPAÇÕES S.A.","2015","Nelson Armbrust",2
"1093",220,"LIQ PARTICIPAÇÕES S.A.","2012","Carlos Henrique Zanvettor",1
"1094",220,"LIQ PARTICIPAÇÕES S.A.","2011","Marco Norci Schroeder",1
"1095",220,"LIQ PARTICIPAÇÕES S.A.","2010","Michel Neves Sarkis",1
"1096",221,"CABINDA PARTICIPAÇÕES SA","2017","Danilo Gamboa",2
"1097",221,"CABINDA PARTICIPAÇÕES SA","2016","Danilo Gamboa",2
"1098",221,"CABINDA PARTICIPAÇÕES SA","2015","Eduardo Alcalay",2
"1099",221,"CABINDA PARTICIPAÇÕES SA","2014","Eduardo Alcalay",2
"1100",222,"CACONDE PARTICIPAÇÕES SA","2017","Danilo Gamboa",2
"1101",222,"CACONDE PARTICIPAÇÕES SA","2016","Danilo Gamboa",2
"1102",222,"CACONDE PARTICIPAÇÕES SA","2015","Eduardo Alcalay",2
"1103",222,"CACONDE PARTICIPAÇÕES SA","2014","Eduardo Alcalay",2
"1104",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2017","Juvêncio Pires Terra",1
"1105",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2016","José Alberto Moraes Rego de Souza Moita",5
"1106",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2015","José Alberto Moraes Rego de Souza Moita",5
"1107",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2014","José Alberto Moraes Rego de Souza Moita",5
"1108",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2013","José Alberto Moraes Rego de Souza Moita",5
"1109",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2012","José Alberto Moraes Rego de Souza Moita",5
"1110",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2011","Silvio Rogério Marchiori",2
"1111",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2010","Silvio Rogério Marchiori",2
"1112",225,"SANEAMENTO DE GOIAS SA","2016","Jalles Fontoura de Siqueira",1
"1113",225,"SANEAMENTO DE GOIAS SA","2015","José Taveira Rocha",2
"1114",225,"SANEAMENTO DE GOIAS SA","2014","José Taveira Rocha",2
"1115",229,"NOVA AÇÃO PARTICIPAÇÕES S.A.","2017","Patrick Antonio Claude de Larragoiti Lucas",8
"1116",229,"NOVA AÇÃO PARTICIPAÇÕES S.A.","2016","Patrick Antonio Claude de Larragoiti Lucas",8
"1117",229,"NOVA AÇÃO PARTICIPAÇÕES S.A.","2015","Patrick Antonio Claude de Larragoiti Lucas",8
"1118",229,"NOVA AÇÃO PARTICIPAÇÕES S.A.","2014","Patrick Antonio Claude de Larragoiti Lucas",8
"1119",229,"NOVA AÇÃO PARTICIPAÇÕES S.A.","2013","Patrick Antonio Claude de Larragoiti Lucas",8
"1120",229,"NOVA AÇÃO PARTICIPAÇÕES S.A.","2012","Patrick Antonio Claude de Larragoiti Lucas",8
"1121",229,"NOVA AÇÃO PARTICIPAÇÕES S.A.","2011","Patrick Antonio Claude de Larragoiti Lucas",8
"1122",229,"NOVA AÇÃO PARTICIPAÇÕES S.A.","2010","Patrick Antonio Claude de Larragoiti Lucas",8
"1123",230,"PRODUTORES ENERGETICOS DE MANSO SA","2017","THIAGO DE RESENDE ANDRADE",2
"1124",230,"PRODUTORES ENERGETICOS DE MANSO SA","2016","THIAGO DE RESENDE ANDRADE",2
"1125",230,"PRODUTORES ENERGETICOS DE MANSO SA","2015","ATTÍLIO GUASPARI",1
"1126",233,"CIA PIRATININGA DE FORÇA E LUZ","2017","Carlos Zamboni Neto",5
"1127",233,"CIA PIRATININGA DE FORÇA E LUZ","2016","Carlos Zamboni Neto",5
"1128",233,"CIA PIRATININGA DE FORÇA E LUZ","2015","Carlos Zamboni Neto",5
"1129",233,"CIA PIRATININGA DE FORÇA E LUZ","2014","Carlos Zamboni Neto",5
"1130",233,"CIA PIRATININGA DE FORÇA E LUZ","2013","Carlos Zamboni Neto",5
"1131",233,"CIA PIRATININGA DE FORÇA E LUZ","2012","Luis Henrique Ferreira Pinto",1
"1132",233,"CIA PIRATININGA DE FORÇA E LUZ","2011","Luiz Henrique Ferreira Pinto",1
"1133",233,"CIA PIRATININGA DE FORÇA E LUZ","2010","Hélio Viana Pereira",1
"1134",234,"BIOMM SA","2011","Francisco Marques de Freitas",2
"1135",234,"BIOMM SA","2010","Francisco Marques de Freitas",2
"1136",235,"AES ELPA SA","2017","Julian Jose Nebreda Marquez",1
"1137",235,"AES ELPA SA","2016","Clarissa Della Nina Sadock Accorsi",1
"1138",235,"AES ELPA SA","2015","Britaldo Pedrosa Soares",6
"1139",235,"AES ELPA SA","2014","Britaldo Pedrosa Soares",6
"1140",235,"AES ELPA SA","2013","Britaldo Pedrosa Soares",6
"1141",235,"AES ELPA SA","2012","Britaldo Pedrosa Soares",6
"1142",235,"AES ELPA SA","2011","Britaldo Pedrosa Soares",6
"1143",235,"AES ELPA SA","2010","Britaldo Pedrosa Soares",6
"1144",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2017","Carlo Alberto Bottarelli",8
"1145",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2016","Carlo Alberto Bottarelli",8
"1146",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2015","Carlo Alberto Bottarelli",8
"1147",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2014","Carlo Alberto Bottarelli",8
"1148",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2013","Carlo Alberto Bottarelli",8
"1149",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2012","Carlo Alberto Bottarelli",8
"1150",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2011","Carlo Alberto Bottarelli",8
"1151",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2010","Carlo Alberto Bottarelli",8
"1152",237,"ITAÚ UNIBANCO HOLDING S.A.","2017","Candido Botelho Bracher",3
"1153",237,"ITAÚ UNIBANCO HOLDING S.A.","2016","Candido Botelho Bracher",3
"1154",237,"ITAÚ UNIBANCO HOLDING S.A.","2015","Candido Botelho Bracher",3
"1155",237,"ITAÚ UNIBANCO HOLDING S.A.","2014","Roberto Egydio Setubal",5
"1156",237,"ITAÚ UNIBANCO HOLDING S.A.","2013","Roberto Egydio Setubal",5
"1157",237,"ITAÚ UNIBANCO HOLDING S.A.","2012","Roberto Egydio Setubal",5
"1158",237,"ITAÚ UNIBANCO HOLDING S.A.","2011","Roberto Egydio Setubal",5
"1159",237,"ITAÚ UNIBANCO HOLDING S.A.","2010","Roberto Egydio Setubal",5
"1160",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2016","Martín Andrés Jaco",3
"1161",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2015","Martín Andrés Jaco",3
"1162",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2014","Martín Andrés Jaco",3
"1163",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2013","Claudio Bruni",4
"1164",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2012","Claudio Bruni",4
"1165",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2011","Claudio Bruni",4
"1166",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2010","Claudio Bruni",4
"1167",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2017","Marcelo José Cavalcanti Lopes",1
"1168",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2016","Alejandro Román Arroyo",5
"1169",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2015","Alejandro Román Arroyo",5
"1170",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2014","Alejandro Román Arroyo",5
"1171",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2013","Alejandro Román Arroyo",5
"1172",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2012","Alejandro Román Arroyo",5
"1173",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2011","Solange Maria Pinto Ribeiro",1
"1174",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2010","Enio Emílio Schneider",1
"1175",240,"BRPR 51 SECURITZADORA CRED IMOB SA","2014","Claudio Bruni",5
"1176",240,"BRPR 51 SECURITZADORA CRED IMOB SA","2013","Claudio Bruni",5
"1177",240,"BRPR 51 SECURITZADORA CRED IMOB SA","2012","Claudio Bruni",5
"1178",240,"BRPR 51 SECURITZADORA CRED IMOB SA","2011","Claudio Bruni",5
"1179",240,"BRPR 51 SECURITZADORA CRED IMOB SA","2010","Claudio Bruni",5
"1180",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2015","Martín  Andrés Jaco",2
"1181",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2014","Martín  Andrés Jaco",2
"1182",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2013","Claudio Bruni",4
"1183",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2012","Claudio Bruni",4
"1184",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2011","Claudio Bruni",4
"1185",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2010","Claudio Bruni",4
"1186",243,"ANDRADE GUTIERREZ CONCESSOES SA","2017","Renato Torres de Faria",3
"1187",243,"ANDRADE GUTIERREZ CONCESSOES SA","2016","Renato Torres de Faria",3
"1188",243,"ANDRADE GUTIERREZ CONCESSOES SA","2015","Renato Torres de Faria",3
"1189",243,"ANDRADE GUTIERREZ CONCESSOES SA","2010","Ricardo Coutinho de Sena",1
"1190",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2017","Sinara Inácio Meireles Chenna",4
"1191",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2016","Sinara Inácio Meireles Chenna",4
"1192",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2015","Sinara Inácio Meireles Chenna",4
"1193",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2014","Sinara Inácio Meireles Chenna",4
"1194",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2013","Ricardo Augusto Simões Campos",4
"1195",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2012","Ricardo Augusto Simões Campos",4
"1196",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2011","Ricardo Augusto Simões Campos",4
"1197",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2010","Ricardo Augusto Simões Campos",4
"1198",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2017","Marcelino Rafart de Seras",8
"1199",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2016","Marcelino Rafart de Seras",8
"1200",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2015","Marcelino Rafart de Seras",8
"1201",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2014","Marcelino Rafart de Seras",8
"1202",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2013","Marcelino Rafart de Seras",8
"1203",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2012","Marcelino Rafart de Seras",8
"1204",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2011","Marcelino Rafart de Seras",8
"1205",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2010","Marcelino Rafart de Seras",8
"1206",246,"BGPAR SA","2010","André Loiferman",1
"1207",248,"FIBRA CIA SECURITIZADORA CRED IMOB","2014","Luis Felix Cardamone Neto",3
"1208",248,"FIBRA CIA SECURITIZADORA CRED IMOB","2013","Luis Felix Cardamone Neto",3
"1209",248,"FIBRA CIA SECURITIZADORA CRED IMOB","2012","Luis Felix Cardamone Neto",3
"1210",248,"FIBRA CIA SECURITIZADORA CRED IMOB","2011","Antonio Francisco de Lima Neto",2
"1211",248,"FIBRA CIA SECURITIZADORA CRED IMOB","2010","Antonio Francisco de Lima Neto",2
"1212",249,"NATURA COSMETICOS SA","2017","Sr. João Paulo Brotto Ferreira",2
"1213",249,"NATURA COSMETICOS SA","2016","Sr. João Paulo Brotto Ferreira",2
"1214",249,"NATURA COSMETICOS SA","2015","Sr. Roberto Oliveira de Lima",3
"1215",249,"NATURA COSMETICOS SA","2014","Sr. Roberto Oliveira de Lima",3
"1216",249,"NATURA COSMETICOS SA","2013","Sr. Roberto Oliveira de Lima",3
"1217",249,"NATURA COSMETICOS SA","2012","Sr. Alessandro Giuseppe Carlucci",3
"1218",249,"NATURA COSMETICOS SA","2011","Sr. Alessandro Giuseppe Carlucci",3
"1219",249,"NATURA COSMETICOS SA","2010","Sr. Alessandro Giuseppe Carlucci",3
"1220",250,"GOL LINHAS AEREAS INTELIGENTES SA","2017","Paulo Sergio Kakinoff",6
"1221",250,"GOL LINHAS AEREAS INTELIGENTES SA","2016","Paulo Sergio Kakinoff",6
"1222",250,"GOL LINHAS AEREAS INTELIGENTES SA","2015","Paulo Sergio Kakinoff",6
"1223",250,"GOL LINHAS AEREAS INTELIGENTES SA","2014","Paulo Sergio Kakinoff",6
"1224",250,"GOL LINHAS AEREAS INTELIGENTES SA","2013","Paulo Sergio Kakinoff",6
"1225",250,"GOL LINHAS AEREAS INTELIGENTES SA","2012","Paulo Sergio Kakinoff",6
"1226",250,"GOL LINHAS AEREAS INTELIGENTES SA","2011","Paulo Sérgio Kakinoff",1
"1227",250,"GOL LINHAS AEREAS INTELIGENTES SA","2010","Constantino de Oliveira Jr.",1
"1228",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2017","José Herzen Salgado Alves",1
"1229",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2016","Ascendino da Silva Mendes",7
"1230",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2015","Ascendino da Silva Mendes",7
"1231",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2014","Ascendino da Silva Mendes",7
"1232",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2013","Ascendino da Silva Mendes",7
"1233",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2012","Ascendino da Silva Mendes",7
"1234",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2011","Ascendino da Silva Mendes",7
"1235",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2010","Ascendino da Silva Mendes",7
"1236",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2012","RICARDO DE FIGUEIREDO LIMA",3
"1237",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2011","RICARDO DE FIGUEIREDO LIMA",3
"1238",252,"UNIVER CIDADE TRUST DE RECEBIVEIS SA","2010","RICARDO DE FIGUEIREDO LIMA",3
"1239",253,"SANESALTO SANEAMENTO SA","2017","MÁRIO VIEIRA MARCONDES NETO",3
"1240",253,"SANESALTO SANEAMENTO SA","2016","MÁRIO VIEIRA MARCONDES NETO",3
"1241",253,"SANESALTO SANEAMENTO SA","2015","MÁRIO VIEIRA MARCONDES NETO",3
"1242",254,"BAESA-ENERGETICA BARRA GRANDE SA","2014","CARLOS ALBERTO BEZERRA DE MIRANDA",5
"1243",254,"BAESA-ENERGETICA BARRA GRANDE SA","2013","CARLOS ALBERTO BEZERRA DE MIRANDA",5
"1244",254,"BAESA-ENERGETICA BARRA GRANDE SA","2012","CARLOS ALBERTO BEZERRA DE MIRANDA",5
"1245",254,"BAESA-ENERGETICA BARRA GRANDE SA","2011","CARLOS ALBERTO BEZERRA DE MIRANDA",5
"1246",254,"BAESA-ENERGETICA BARRA GRANDE SA","2010","CARLOS ALBERTO BEZERRA DE MIRANDA",5
"1247",255,"GRENDENE SA","2017","Rudimar Dall Onder",6
"1248",255,"GRENDENE SA","2016","Rudimar Dall Onder",6
"1249",255,"GRENDENE SA","2015","Rudimar Dall Onder",6
"1250",255,"GRENDENE SA","2014","Rudimar Dall Onder",6
"1251",255,"GRENDENE SA","2013","Rudimar Dall Onder",6
"1252",255,"GRENDENE SA","2012","Rudimar Dall Onder",6
"1253",255,"GRENDENE SA","2011","Alexandre Grendene Bartelle",2
"1254",255,"GRENDENE SA","2010","Alexandre Grendene Bartelle",2
"1255",256,"DIAGNOSTICOS DA AMERICA SA","2017","Pedro de Godoy Bueno",5
"1256",256,"DIAGNOSTICOS DA AMERICA SA","2016","Pedro de Godoy Bueno",5
"1257",256,"DIAGNOSTICOS DA AMERICA SA","2015","Pedro de Godoy Bueno",5
"1258",256,"DIAGNOSTICOS DA AMERICA SA","2014","Pedro de Godoy Bueno",5
"1259",256,"DIAGNOSTICOS DA AMERICA SA","2013","Pedro de Godoy Bueno",5
"1260",256,"DIAGNOSTICOS DA AMERICA SA","2012","Dickson Esteves Tangerino",2
"1261",256,"DIAGNOSTICOS DA AMERICA SA","2011","Dickson Esteves Tangerino",2
"1262",256,"DIAGNOSTICOS DA AMERICA SA","2010","Romeu Côrtes Domingues",1
"1263",257,"INTERCEMENT BRASIL SA","2010","Ricardo Fonseca de Mendonça Lima",1
"1264",258,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","2017","Octavio de Lazari Junior",1
"1265",258,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","2016","Luiz Carlos Trabuco Cappi",7
"1266",258,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","2015","Luiz Carlos Trabuco Cappi",7
"1267",258,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","2014","Luiz Carlos Trabuco Cappi",7
"1268",258,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","2013","Luiz Carlos Trabuco Cappi",7
"1269",258,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","2012","Luiz Carlos Trabuco Cappi",7
"1270",258,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","2011","Luiz Carlos Trabuco Cappi",7
"1271",258,"BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL","2010","Luiz Carlos Trabuco Cappi",7
"1272",259,"POMIFRUTAS S/A","2013","Walter Barbosa de Sousa Júnior",1
"1273",261,"BRASMOTOR SA","2015","João Carlos Costa Brega",5
"1274",261,"BRASMOTOR SA","2014","João Carlos Costa Brega",5
"1275",261,"BRASMOTOR SA","2013","João Carlos Costa Brega",5
"1276",261,"BRASMOTOR SA","2012","João Carlos Costa Brega",5
"1277",261,"BRASMOTOR SA","2011","João Carlos Costa Brega",5
"1278",261,"BRASMOTOR SA","2010","José Aurélio Drummond Júnior",1
"1279",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2017","Rafael Novellino",2
"1280",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2016","Rafael Novellino",2
"1281",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2016","Miguel Maia Mickelberg",1
"1282",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2015","Rafael Novellino",6
"1283",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2014","Rafael Novellino",6
"1284",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2013","Rafael Novellino",6
"1285",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2012","Rafael Novellino",6
"1286",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2011","Rafael Novellino",6
"1287",263,"BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS","2010","Rafael Novellino",6
"1288",264,"LOCALIZA RENT A CAR SA","2017","Eugênio Pacelli Mattar",7
"1289",264,"LOCALIZA RENT A CAR SA","2016","Eugênio Pacelli Mattar",7
"1290",264,"LOCALIZA RENT A CAR SA","2015","Eugênio Pacelli Mattar",7
"1291",264,"LOCALIZA RENT A CAR SA","2014","Eugênio Pacelli Mattar",7
"1292",264,"LOCALIZA RENT A CAR SA","2013","Eugênio Pacelli Mattar",7
"1293",264,"LOCALIZA RENT A CAR SA","2012","Eugênio Pacelli Mattar",7
"1294",264,"LOCALIZA RENT A CAR SA","2011","Eugênio Pacelli Mattar",7
"1295",264,"LOCALIZA RENT A CAR SA","2010","José Salim Mattar Junior",1
"1296",265,"BETA SECURITIZADORA S/A","2017","GLADSTONE MEDEIROS DE SIQUEIRA",6
"1297",265,"BETA SECURITIZADORA S/A","2016","GLADSTONE MEDEIROS DE SIQUEIRA",6
"1298",265,"BETA SECURITIZADORA S/A","2015","GLADSTONE MEDEIROS DE SIQUEIRA",6
"1299",265,"BETA SECURITIZADORA S/A","2014","GLADSTONE MEDEIROS DE SIQUEIRA",6
"1300",265,"BETA SECURITIZADORA S/A","2013","GLADSTONE MEDEIROS DE SIQUEIRA",6
"1301",265,"BETA SECURITIZADORA S/A","2012","GLADSTONE MEDEIROS DE SIQUEIRA",6
"1302",265,"BETA SECURITIZADORA S/A","2011","Maria da Conceição Rodrigues Leal",1
"1303",265,"BETA SECURITIZADORA S/A","2010","Alvaro Pereira Junior",1
"1304",266,"EDP ENERGIAS DO BRASIL S/A","2017","Miguel Nuno Simões Nunes Ferreira Setas",6
"1305",266,"EDP ENERGIAS DO BRASIL S/A","2016","Miguel Nuno Simões Nunes Ferreira Setas",6
"1306",266,"EDP ENERGIAS DO BRASIL S/A","2015","Miguel Nuno Simões Nunes Ferreira Setas",6
"1307",266,"EDP ENERGIAS DO BRASIL S/A","2014","Miguel Nuno Simões Nunes Ferreira Setas",6
"1308",266,"EDP ENERGIAS DO BRASIL S/A","2013","Miguel Nuno Simões Nunes Ferreira Setas",6
"1309",266,"EDP ENERGIAS DO BRASIL S/A","2012","Miguel Nuno Simões Nunes Ferreira Setas",6
"1310",266,"EDP ENERGIAS DO BRASIL S/A","2011","Ana Maria Machado Fernandes",1
"1311",266,"EDP ENERGIAS DO BRASIL S/A","2010","Antonio Pita de Abreu",1
"1312",267,"ARTERIS S.A.","2017","David Antonio Díaz Almazán",5
"1313",267,"ARTERIS S.A.","2016","David Antonio Díaz Almazán",5
"1314",267,"ARTERIS S.A.","2015","David Antonio Díaz Almazán",5
"1315",267,"ARTERIS S.A.","2014","David Antonio Díaz Almazán",5
"1316",267,"ARTERIS S.A.","2013","David Antonio Díaz Almazán",5
"1317",267,"ARTERIS S.A.","2012","David Antonio Diaz Almazan",1
"1318",267,"ARTERIS S.A.","2011","José Carlos Ferreira de Oliveira Filho",2
"1319",267,"ARTERIS S.A.","2010","José Carlos Ferreira de Oliveira Filho",2
"1320",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2014","Mauro Oliveira Dias",2
"1321",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2013","Mauro Oliveira Dias",2
"1322",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2012","Claudio Bruni",3
"1323",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2011","Claudio Bruni",3
"1324",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2010","Claudio Bruni",3
"1325",269,"COSAN SA INDUSTRIA E COMERCIO","2017","Marcos Marinho Lutz",2
"1326",269,"COSAN SA INDUSTRIA E COMERCIO","2016","Marcos Marinho Lutz",2
"1327",269,"COSAN SA INDUSTRIA E COMERCIO","2015","Mario Augusto da Silva",2
"1328",269,"COSAN SA INDUSTRIA E COMERCIO","2014","Mario Augusto da Silva",2
"1329",269,"COSAN SA INDUSTRIA E COMERCIO","2013","Nelson Roseira Gomes Neto",2
"1330",269,"COSAN SA INDUSTRIA E COMERCIO","2013","Nelson Roseira Gomes Neto",2
"1331",269,"COSAN SA INDUSTRIA E COMERCIO","2012","Marcos Marinho Lutz",3
"1332",269,"COSAN SA INDUSTRIA E COMERCIO","2011","Marcos Marinho Lutz",3
"1333",269,"COSAN SA INDUSTRIA E COMERCIO","2010","Marcos Marinho Lutz",3
"1334",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2017","Alberto Corsetti",5
"1335",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2016","Alberto Corsetti",5
"1336",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2015","Alberto Corsetti",5
"1337",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2014","Alberto Corsetti",5
"1338",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2013","Alberto Corsetti",5
"1339",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2012","João Inácio Puga",2
"1340",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2011","João Inácio Puga",2
"1341",271,"TERMOPERNAMBUCO SA","2017","Marcelo José Cavalcanti Lopes",1
"1342",271,"TERMOPERNAMBUCO SA","2016","Alejandro Román Arroyo",5
"1343",271,"TERMOPERNAMBUCO SA","2015","Alejandro Román Arroyo",5
"1344",271,"TERMOPERNAMBUCO SA","2014","Alejandro Román Arroyo",5
"1345",271,"TERMOPERNAMBUCO SA","2013","Alejandro Román Arroyo",5
"1346",271,"TERMOPERNAMBUCO SA","2012","Alejandro Román Arroyo",5
"1347",271,"TERMOPERNAMBUCO SA","2011","Solange Maria Pinto Ribeiro",1
"1348",271,"TERMOPERNAMBUCO SA","2010","Enio Emílio Schneider",1
"1349",272,"RB CAPITAL SECURITIZADORA S.A.","2010","Glauber da Cunha Santos",1
"1350",273,"LIGHT SA","2015","Ana Marta Horta Veloso",2
"1351",273,"LIGHT SA","2014","Ana Marta Horta Veloso",2
"1352",273,"LIGHT SA","2013","Paulo Roberto Ribeiro Pinto",3
"1353",273,"LIGHT SA","2012","Paulo Roberto Ribeiro Pinto",3
"1354",273,"LIGHT SA","2011","Paulo Roberto Ribeiro Pinto",3
"1355",273,"LIGHT SA","2010","Jerson Kelman",1
"1356",274,"UNIVERSO ONLINE SA","2010","Luiz Frias",1
"1357",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2016","Andre Bergstein",1
"1358",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2015","Martín Andrés Jaco",2
"1359",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2014","Martín Andrés Jaco",2
"1360",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2013","Claudio Bruni",4
"1361",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2012","Claudio Bruni",4
"1362",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2011","Claudio Bruni",4
"1363",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2010","Claudio Bruni",4
"1364",276,"BR MALLS PARTICIPAÇOES S.A.","2017","Ruy Kameyama",2
"1365",276,"BR MALLS PARTICIPAÇOES S.A.","2016","Ruy Kameyama",2
